time_stamp,tag_name,gc_decision,gc_offset_x,gc_offset_y,gc_offset_z,gc_outer_radius,gc_depth,gc_bevel_radius,gc_bevel_angle,gc_xangle,gc_yangle,gc_cb_depth,gc_axis_tilt,gc_axis_orient,gh_decision,gh_offset_x,gh_offset_y,gh_offset_z,gh_radius,gp_xangle,gp_yangle,gp_z_offset,gp_std_dev
2022-11-11T11:48:41.076000,307_adjust_1,2,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,0,0.0002,0.0003,0.0002,0.1232,-0.00,-0.00,0.0001,0.0090
2022-11-12T05:27:45.409000,100_initial,0,0.0124,-0.0225,-0.0363,0.2023,0.0594,-0.0767,109.58,-1.28,-1.07,0.0000,10.25,-150.98,0,0.0241,-0.0148,-0.0368,0.1220,-1.25,-1.08,-0.0375,0.0301
2022-11-12T05:27:49.983000,100_adjust_3-1,0,-0.0062,-0.0045,-0.0001,0.2050,0.0583,-0.0880,112.20,-0.24,-0.25,0.0000,12.97,-146.56,0,0.0102,0.0083,0.0005,0.1219,-0.23,-0.23,-0.0004,0.0328
2022-11-12T05:27:54.367000,100_adjust_1-2,0,-0.0006,-0.0009,-0.0003,0.2060,0.0585,-0.0899,112.73,-0.08,-0.06,0.0000,13.81,-144.30,0,0.0181,0.0146,0.0002,0.1223,-0.07,-0.05,-0.0007,0.0339
2022-11-12T05:27:57.538000,100_adjust_1,0,0.0012,0.0006,-0.0004,0.2056,0.0586,-0.0885,112.42,-0.08,-0.07,0.0000,13.41,-143.89,0,0.0190,0.0162,-0.0000,0.1225,-0.07,-0.06,-0.0009,0.0342
2022-11-12T05:28:02.562000,101_initial,0,0.0196,0.0481,-0.0404,0.1933,0.0625,-0.0435,100.54,-0.05,-0.09,0.0000,5.21,95.94,0,0.0173,0.0400,-0.0444,0.1204,-0.09,-0.11,-0.0451,0.0109
2022-11-13T13:23:18.528000,100_initial,0,-0.0220,-0.0222,-0.0368,0.2007,0.0600,-0.0703,108.00,-1.15,-1.03,0.0000,8.42,-153.75,0,-0.0137,-0.0174,-0.0371,0.1217,-1.12,-1.00,-0.0385,0.0289
2022-11-13T13:23:23.087000,100_adjust_3-1,0,-0.0074,-0.0072,0.0013,0.2043,0.0589,-0.0835,111.24,-0.34,-0.28,0.0000,12.22,-144.64,0,0.0082,0.0041,0.0017,0.1226,-0.32,-0.26,0.0008,0.0323
2022-11-13T13:23:27.588000,100_adjust_1-2,0,-0.0004,-0.0000,-0.0016,0.2053,0.0588,-0.0864,111.97,-0.12,-0.10,0.0000,13.03,-142.72,0,0.0172,0.0152,-0.0012,0.1227,-0.11,-0.09,-0.0021,0.0338
2022-11-13T13:23:30.766000,100_adjust_1,0,-0.0002,0.0002,-0.0006,0.2058,0.0586,-0.0887,112.48,-0.14,-0.12,0.0000,13.17,-143.99,0,0.0179,0.0153,-0.0002,0.1227,-0.13,-0.11,-0.0010,0.0343
2022-11-13T13:23:36.120000,101_initial,0,-0.0066,0.0471,-0.0406,0.1934,0.0625,-0.0436,100.57,-0.06,-0.13,0.0000,5.13,97.18,0,-0.0087,0.0383,-0.0447,0.1205,-0.09,-0.13,-0.0454,0.0107
2022-11-13T13:23:40.381000,101_adjust_3-1,0,0.0007,-0.0012,-0.0004,0.1931,0.0626,-0.0428,100.31,0.00,-0.00,0.0000,4.81,94.88,0,-0.0022,-0.0084,-0.0045,0.1206,-0.00,-0.00,-0.0052,0.0122
2022-11-13T13:23:44.647000,101_adjust_1-2,0,-0.0004,-0.0001,-0.0002,0.1929,0.0626,-0.0424,100.18,-0.02,0.00,0.0000,4.75,98.65,0,-0.0032,-0.0072,-0.0042,0.1208,-0.02,0.00,-0.0049,0.0114
2022-11-13T13:23:47.843000,101_adjust_1,0,0.0000,0.0001,-0.0001,0.1929,0.0627,-0.0420,100.08,0.01,0.00,0.0000,4.77,97.02,0,-0.0027,-0.0071,-0.0043,0.1208,0.01,0.00,-0.0050,0.0122
2022-11-13T13:23:53.189000,102_initial,0,0.0048,0.0990,-0.0437,0.2614,0.1219,0.0299,99.24,0.05,-0.20,0.0000,0.96,41.17,0,0.0054,0.0994,-0.0510,0.1365,-0.23,-0.21,-0.0524,0.0195
2022-11-13T13:23:57.564000,102_adjust_3-1,0,0.0000,-0.0013,0.0014,0.2613,0.1214,0.0292,99.39,0.06,-0.01,0.0000,0.66,5.26,0,-0.0005,0.0022,-0.0059,0.1349,0.05,0.00,-0.0075,0.0194
2022-11-13T13:24:01.813000,102_adjust_1-2,0,-0.0003,-0.0004,0.0005,0.2610,0.1217,0.0299,99.14,-0.00,0.00,0.0000,0.80,-6.20,0,-0.0011,0.0028,-0.0069,0.1349,-0.01,0.01,-0.0084,0.0197
2022-11-13T13:24:04.991000,102_adjust_1,0,0.0004,0.0004,-0.0004,0.2612,0.1214,0.0291,99.39,0.00,0.00,0.0000,0.73,11.43,0,0.0007,0.0035,-0.0078,0.1354,-0.01,0.01,-0.0094,0.0197
2022-11-13T13:24:10.681000,103_initial,0,0.0141,0.1571,-0.0406,0.2634,0.1207,0.0264,100.57,0.29,-0.28,0.0000,1.86,99.93,0,0.0143,0.1469,-0.0494,0.1333,-0.16,-0.31,-0.0506,0.0204
2022-11-13T13:24:15.200000,103_adjust_3-1,0,0.0031,-0.0027,0.0001,0.2629,0.1204,0.0262,100.50,-0.01,-0.00,0.0000,0.84,92.20,0,0.0040,-0.0075,-0.0084,0.1332,-0.01,-0.01,-0.0099,0.0201
2022-11-13T13:24:19.435000,103_adjust_1-2,0,-0.0002,-0.0000,0.0001,0.2628,0.1206,0.0266,100.38,0.01,-0.00,0.0000,0.80,97.23,0,0.0002,-0.0051,-0.0084,0.1330,-0.00,0.00,-0.0098,0.0193
2022-11-13T13:24:22.714000,103_adjust_1,0,-0.0000,0.0004,-0.0001,0.2628,0.1204,0.0263,100.47,0.01,-0.00,0.0000,0.91,94.68,0,0.0002,-0.0055,-0.0086,0.1329,0.00,0.01,-0.0100,0.0194
2022-11-13T13:24:29.043000,104_initial,0,-0.0102,-0.0242,-0.0348,0.1939,0.0644,-0.0378,99.28,-0.15,-0.13,0.0000,5.43,84.86,0,-0.0171,-0.0356,-0.0394,0.1241,-0.14,-0.12,-0.0406,0.0150
2022-11-13T13:24:33.427000,104_adjust_3-1,0,-0.0005,0.0009,0.0001,0.1944,0.0631,-0.0437,100.82,-0.00,0.00,0.0000,6.04,91.03,0,-0.0064,-0.0112,-0.0046,0.1239,-0.01,0.00,-0.0056,0.0145
2022-11-13T13:24:37.689000,104_adjust_1-2,0,0.0006,-0.0007,-0.0001,0.1939,0.0639,-0.0394,99.69,-0.00,-0.00,0.0000,5.35,84.07,0,-0.0065,-0.0131,-0.0047,0.1244,-0.01,0.00,-0.0057,0.0152
2022-11-13T13:24:40.856000,104_adjust_1,0,-0.0002,0.0001,0.0000,0.1939,0.0640,-0.0393,99.64,-0.00,0.00,0.0000,5.51,86.56,0,-0.0066,-0.0122,-0.0046,0.1241,-0.01,0.00,-0.0056,0.0139
2022-11-13T13:24:46.465000,105_initial,0,-0.0035,0.0319,-0.0410,0.1948,0.0649,-0.0378,99.51,-0.12,-0.20,0.0000,4.91,95.26,0,-0.0061,0.0264,-0.0453,0.1211,-0.14,-0.20,-0.0459,0.0100
2022-11-13T13:24:50.820000,105_adjust_3-1,0,-0.0007,0.0000,0.0007,0.1948,0.0646,-0.0388,99.75,0.02,-0.00,0.0000,4.75,97.97,0,-0.0018,-0.0044,-0.0037,0.1213,0.02,-0.00,-0.0043,0.0095
2022-11-13T13:24:55.077000,105_adjust_1-2,0,0.0002,-0.0002,-0.0003,0.1943,0.0652,-0.0358,98.89,-0.00,0.00,0.0000,4.18,96.07,0,-0.0012,-0.0050,-0.0047,0.1217,0.00,-0.00,-0.0054,0.0091
2022-11-13T13:24:58.384000,105_adjust_1,0,0.0000,0.0000,0.0000,0.1941,0.0652,-0.0354,98.75,-0.01,0.00,0.0000,4.23,95.25,0,-0.0018,-0.0050,-0.0044,0.1211,-0.00,-0.00,-0.0050,0.0092
2022-11-13T13:25:03.747000,106_initial,0,0.0056,0.0815,-0.0432,0.2632,0.1235,0.0319,99.20,-0.00,-0.27,0.0000,0.54,-44.38,0,0.0011,0.0848,-0.0507,0.1393,-0.24,-0.29,-0.0521,0.0200
2022-11-13T13:25:08.217000,106_adjust_3-1,0,0.0017,-0.0012,0.0007,0.2633,0.1230,0.0310,99.43,0.03,-0.01,0.0000,0.84,-59.46,0,-0.0028,0.0044,-0.0068,0.1395,0.03,-0.02,-0.0084,0.0193
2022-11-13T13:25:12.591000,106_adjust_1-2,0,-0.0002,0.0004,0.0000,0.2633,0.1231,0.0312,99.39,0.01,0.01,0.0000,0.80,-65.04,0,-0.0049,0.0057,-0.0075,0.1389,0.00,-0.00,-0.0091,0.0196
2022-11-13T13:25:15.774000,106_adjust_1,0,-0.0001,0.0000,0.0002,0.2633,0.1230,0.0309,99.48,0.01,0.00,0.0000,0.67,-60.62,0,-0.0059,0.0045,-0.0073,0.1395,0.00,-0.00,-0.0089,0.0197
2022-11-13T13:25:21.228000,107_initial,0,0.0161,0.1397,-0.0411,0.2632,0.1239,0.0326,99.04,0.24,-0.36,0.0000,1.54,104.76,0,0.0180,0.1315,-0.0494,0.1360,-0.13,-0.39,-0.0506,0.0201
2022-11-13T13:25:25.729000,107_adjust_3-1,0,0.0004,-0.0025,0.0012,0.2621,0.1244,0.0343,98.34,-0.01,0.00,0.0000,0.66,134.15,0,0.0052,-0.0053,-0.0070,0.1372,-0.02,0.01,-0.0085,0.0197
2022-11-13T13:25:30.310000,107_adjust_1-2,0,-0.0000,0.0003,0.0000,0.2626,0.1240,0.0333,98.72,0.00,0.00,0.0000,0.70,130.12,0,0.0027,-0.0045,-0.0082,0.1363,-0.02,0.01,-0.0097,0.0201
2022-11-13T13:25:33.590000,107_adjust_1,0,-0.0001,-0.0000,-0.0001,0.2627,0.1239,0.0330,98.82,0.00,0.00,0.0000,0.67,132.59,0,0.0026,-0.0050,-0.0083,0.1365,-0.02,0.01,-0.0097,0.0198
2022-11-13T13:25:39.926000,108_initial,0,-0.0072,-0.0366,-0.0322,0.1945,0.0633,-0.0430,100.69,-0.20,-0.10,0.0000,5.88,107.06,0,-0.0051,-0.0467,-0.0368,0.1203,-0.18,-0.10,-0.0377,0.0094
2022-11-13T13:25:44.649000,108_adjust_3-1,0,0.0004,0.0010,-0.0001,0.1946,0.0633,-0.0434,100.82,0.00,-0.00,0.0000,5.91,106.07,0,0.0017,-0.0086,-0.0048,0.1203,0.00,-0.00,-0.0055,0.0090
2022-11-13T13:25:48.903000,108_adjust_1-2,0,-0.0001,0.0003,-0.0002,0.1945,0.0635,-0.0424,100.56,0.00,-0.00,0.0000,6.06,107.57,0,0.0019,-0.0098,-0.0049,0.1206,0.00,-0.00,-0.0056,0.0096
2022-11-13T13:25:52.191000,108_adjust_1,0,-0.0001,-0.0001,0.0002,0.1946,0.0634,-0.0427,100.64,0.00,-0.00,0.0000,5.94,108.44,0,0.0017,-0.0088,-0.0046,0.1200,0.00,-0.00,-0.0052,0.0092
2022-11-13T13:25:57.636000,109_initial,0,-0.0006,0.0169,-0.0395,0.1946,0.0643,-0.0398,99.94,-0.17,-0.17,0.0000,5.31,92.51,0,-0.0067,0.0096,-0.0438,0.1242,-0.18,-0.17,-0.0446,0.0102
2022-11-13T13:26:02.147000,109_adjust_3-1,0,0.0007,0.0006,-0.0013,0.1946,0.0642,-0.0401,100.02,0.01,0.00,0.0000,5.01,91.62,0,-0.0049,-0.0064,-0.0058,0.1246,0.01,0.00,-0.0066,0.0099
2022-11-13T13:26:06.499000,109_adjust_1-2,0,0.0002,-0.0001,-0.0004,0.1944,0.0641,-0.0399,99.93,0.00,0.00,0.0000,5.08,92.21,0,-0.0050,-0.0074,-0.0048,0.1249,0.00,0.00,-0.0056,0.0097
2022-11-13T13:26:09.779000,109_adjust_1,0,0.0004,0.0002,-0.0002,0.1945,0.0642,-0.0396,99.89,-0.00,0.00,0.0000,4.91,91.34,0,-0.0050,-0.0067,-0.0047,0.1246,0.00,0.00,-0.0055,0.0096
2022-11-13T13:26:15.260000,110_initial,0,0.0098,0.0664,-0.0422,0.2628,0.1233,0.0319,99.09,-0.06,-0.25,0.0000,0.60,27.73,0,0.0047,0.0650,-0.0499,0.1370,-0.26,-0.28,-0.0515,0.0204
2022-11-13T13:26:19.756000,110_adjust_3-1,0,0.0003,-0.0005,0.0007,0.2626,0.1233,0.0320,99.01,0.04,-0.01,0.0000,0.69,-9.03,0,-0.0041,0.0010,-0.0070,0.1371,0.03,-0.01,-0.0087,0.0198
2022-11-13T13:26:24.192000,110_adjust_1-2,0,0.0005,0.0005,-0.0006,0.2626,0.1232,0.0319,99.06,0.01,0.00,0.0000,0.72,-9.02,0,-0.0035,0.0022,-0.0083,0.1376,-0.00,0.00,-0.0101,0.0199
2022-11-13T13:26:27.410000,110_adjust_1,0,0.0000,0.0002,-0.0000,0.2625,0.1232,0.0318,99.06,0.01,0.01,0.0000,0.62,-0.72,0,-0.0044,0.0007,-0.0078,0.1374,-0.00,0.01,-0.0095,0.0198
2022-11-13T13:26:32.900000,111_initial,0,0.0199,0.1264,-0.0428,0.2632,0.1231,0.0311,99.39,0.17,-0.33,0.0000,1.35,84.62,0,0.0195,0.1186,-0.0513,0.1368,-0.19,-0.39,-0.0526,0.0203
2022-11-13T13:26:37.488000,111_adjust_3-1,0,0.0003,-0.0040,0.0021,0.2630,0.1227,0.0304,99.52,-0.01,-0.01,0.0000,0.46,69.79,0,-0.0004,-0.0069,-0.0064,0.1354,-0.02,-0.01,-0.0078,0.0193
2022-11-13T13:26:41.848000,111_adjust_1-2,0,0.0001,0.0006,-0.0002,0.2628,0.1228,0.0309,99.36,0.01,0.00,0.0000,0.58,64.26,0,-0.0002,-0.0031,-0.0087,0.1357,-0.01,0.00,-0.0100,0.0195
2022-11-13T13:26:45.146000,111_adjust_1,0,-0.0001,0.0003,-0.0000,0.2629,0.1228,0.0309,99.38,0.00,0.00,0.0000,0.63,64.36,0,-0.0006,-0.0035,-0.0085,0.1355,-0.01,0.00,-0.0099,0.0191
2022-11-13T13:26:51.462000,112_initial,0,-0.0050,-0.0517,-0.0281,0.1950,0.0652,-0.0372,99.43,-0.26,-0.05,0.0000,4.15,96.67,0,-0.0069,-0.0585,-0.0329,0.1226,-0.22,-0.05,-0.0339,0.0093
2022-11-13T13:26:55.947000,112_adjust_3-1,0,0.0010,0.0015,-0.0004,0.1949,0.0651,-0.0372,99.41,-0.01,0.00,0.0000,4.55,92.58,0,-0.0013,-0.0077,-0.0051,0.1232,-0.01,0.00,-0.0058,0.0094
2022-11-13T13:27:00.333000,112_adjust_1-2,0,-0.0002,0.0002,0.0000,0.1951,0.0654,-0.0367,99.30,0.00,0.00,0.0000,4.89,96.59,0,-0.0011,-0.0080,-0.0048,0.1228,0.01,0.00,-0.0055,0.0095
2022-11-13T13:27:03.609000,112_adjust_1,0,-0.0004,0.0006,0.0000,0.1949,0.0654,-0.0361,99.12,0.01,0.00,0.0000,5.06,98.06,0,-0.0010,-0.0076,-0.0048,0.1226,0.01,0.00,-0.0055,0.0093
2022-11-13T13:27:09.073000,113_initial,0,0.0016,0.0019,-0.0325,0.1953,0.0656,-0.0361,99.23,-0.25,-0.12,0.0000,5.12,91.16,0,0.0014,-0.0045,-0.0372,0.1214,-0.25,-0.12,-0.0379,0.0108
2022-11-13T13:27:13.799000,113_adjust_3-1,0,0.0014,-0.0000,-0.0011,0.1950,0.0656,-0.0359,99.12,-0.00,0.00,0.0000,4.87,89.50,0,0.0016,-0.0051,-0.0057,0.1212,-0.00,-0.00,-0.0064,0.0104
2022-11-13T13:27:18.161000,113_adjust_1-2,0,0.0002,0.0004,-0.0002,0.1950,0.0656,-0.0359,99.11,0.00,0.00,0.0000,4.98,88.75,0,-0.0008,-0.0065,-0.0049,0.1213,0.00,-0.00,-0.0056,0.0106
2022-11-13T13:27:21.338000,113_adjust_1,0,-0.0002,0.0005,0.0002,0.1952,0.0655,-0.0364,99.26,0.00,0.00,0.0000,5.38,91.67,0,-0.0004,-0.0069,-0.0046,0.1215,0.01,0.00,-0.0053,0.0107
2022-11-13T13:27:26.779000,114_initial,0,0.0112,0.0515,-0.0400,0.2641,0.1236,0.0316,99.48,-0.12,-0.18,0.0000,0.27,-83.21,0,0.0094,0.0567,-0.0477,0.1389,-0.28,-0.21,-0.0492,0.0207
2022-11-13T13:27:31.273000,114_adjust_3-1,0,-0.0004,0.0001,-0.0008,0.2639,0.1234,0.0313,99.51,0.03,0.01,0.0000,0.51,-67.49,0,-0.0019,0.0073,-0.0084,0.1393,0.02,0.01,-0.0101,0.0196
2022-11-13T13:27:35.673000,114_adjust_1-2,0,-0.0003,-0.0003,0.0004,0.2640,0.1233,0.0310,99.62,0.00,0.00,0.0000,0.49,-69.39,0,-0.0005,0.0072,-0.0072,0.1397,-0.01,0.00,-0.0089,0.0194
2022-11-13T13:27:38.947000,114_adjust_1,0,0.0002,-0.0000,-0.0002,0.2639,0.1235,0.0316,99.45,-0.00,-0.00,0.0000,0.64,-70.84,0,-0.0013,0.0071,-0.0079,0.1393,-0.01,0.00,-0.0095,0.0197
2022-11-13T13:27:44.506000,115_initial,0,0.0207,0.1116,-0.0411,0.2644,0.1234,0.0311,99.69,0.09,-0.26,0.0000,1.44,108.02,0,0.0236,0.1070,-0.0496,0.1382,-0.22,-0.32,-0.0509,0.0207
2022-11-13T13:27:48.896000,115_adjust_3-1,0,0.0006,-0.0018,0.0000,0.2641,0.1233,0.0310,99.65,-0.02,0.00,0.0000,0.70,137.35,0,0.0059,-0.0017,-0.0084,0.1379,-0.02,0.00,-0.0100,0.0201
2022-11-13T13:27:53.177000,115_adjust_1-2,0,-0.0000,0.0000,-0.0000,0.2640,0.1235,0.0314,99.53,0.01,0.00,0.0000,0.64,146.18,0,0.0057,-0.0002,-0.0084,0.1380,0.01,-0.00,-0.0100,0.0198
2022-11-13T13:27:56.418000,115_adjust_1,0,-0.0000,0.0001,-0.0001,0.2639,0.1236,0.0317,99.40,0.01,0.00,0.0000,0.71,146.79,0,0.0058,0.0004,-0.0085,0.1380,-0.00,-0.00,-0.0101,0.0202
2022-11-13T13:28:03.006000,116_initial,0,0.0003,-0.0656,-0.0239,0.1943,0.0639,-0.0404,100.02,-0.32,-0.04,0.0000,4.60,99.75,0,-0.0009,-0.0708,-0.0284,0.1204,-0.27,-0.04,-0.0294,0.0094
2022-11-13T13:28:07.491000,116_adjust_3-1,0,0.0010,0.0017,-0.0003,0.1944,0.0639,-0.0408,100.16,-0.01,0.00,0.0000,4.87,97.91,0,-0.0004,-0.0054,-0.0050,0.1204,-0.01,-0.00,-0.0056,0.0094
2022-11-13T13:28:11.978000,116_adjust_1-2,0,-0.0002,-0.0000,0.0000,0.1944,0.0638,-0.0410,100.20,0.01,0.00,0.0000,5.12,100.73,0,-0.0005,-0.0070,-0.0047,0.1202,0.01,-0.00,-0.0053,0.0095
2022-11-13T13:28:15.474000,116_adjust_1,0,-0.0001,-0.0002,0.0002,0.1944,0.0639,-0.0407,100.13,0.01,0.00,0.0000,5.00,99.85,0,-0.0006,-0.0066,-0.0046,0.1200,0.01,-0.00,-0.0052,0.0095
2022-11-13T13:28:21.165000,117_initial,0,0.0056,-0.0115,-0.0322,0.1949,0.0643,-0.0404,100.18,-0.29,-0.11,0.0000,5.36,102.51,0,0.0068,-0.0202,-0.0366,0.1235,-0.28,-0.12,-0.0374,0.0102
2022-11-13T13:28:25.750000,117_adjust_3-1,0,0.0000,0.0005,0.0003,0.1949,0.0644,-0.0400,100.07,-0.01,-0.00,0.0000,5.27,101.28,0,0.0011,-0.0083,-0.0041,0.1239,-0.00,-0.01,-0.0048,0.0098
2022-11-13T13:28:30.150000,117_adjust_1-2,0,0.0007,0.0007,-0.0006,0.1950,0.0643,-0.0405,100.21,0.00,0.00,0.0000,5.46,100.07,0,0.0019,-0.0086,-0.0050,0.1238,0.01,-0.00,-0.0057,0.0095
2022-11-13T13:28:33.292000,117_adjust_1,0,-0.0004,-0.0001,0.0003,0.1946,0.0645,-0.0389,99.74,0.01,0.00,0.0000,5.47,102.08,0,0.0012,-0.0089,-0.0042,0.1235,0.01,-0.00,-0.0049,0.0098
2022-11-13T13:28:38.776000,118_initial,0,0.0188,0.0383,-0.0393,0.2628,0.1227,0.0307,99.38,-0.16,-0.18,0.0000,0.97,12.99,0,0.0145,0.0407,-0.0469,0.1359,-0.28,-0.23,-0.0483,0.0201
2022-11-13T13:28:43.258000,118_adjust_3-1,0,-0.0006,-0.0015,0.0003,0.2626,0.1228,0.0310,99.27,0.00,0.00,0.0000,0.96,-5.04,0,-0.0044,0.0025,-0.0072,0.1361,0.00,0.01,-0.0089,0.0203
2022-11-13T13:28:47.620000,118_adjust_1-2,0,0.0002,0.0001,-0.0003,0.2625,0.1228,0.0310,99.25,0.00,0.00,0.0000,0.88,-9.81,0,-0.0035,0.0041,-0.0079,0.1363,-0.01,0.00,-0.0095,0.0194
2022-11-13T13:28:50.779000,118_adjust_1,0,0.0003,0.0003,-0.0003,0.2625,0.1228,0.0311,99.25,0.01,0.00,0.0000,0.91,-9.04,0,-0.0033,0.0044,-0.0079,0.1363,-0.00,0.00,-0.0094,0.0197
2022-11-13T13:28:56.266000,119_initial,0,0.0259,0.0980,-0.0402,0.2635,0.1231,0.0311,99.49,0.00,-0.25,0.0000,1.57,86.94,0,0.0227,0.0861,-0.0488,0.1366,-0.27,-0.32,-0.0499,0.0198
2022-11-13T13:29:00.744000,119_adjust_3-1,0,0.0002,-0.0020,0.0004,0.2629,0.1230,0.0312,99.30,-0.01,0.01,0.0000,1.09,93.37,0,-0.0021,-0.0107,-0.0081,0.1359,-0.00,0.01,-0.0097,0.0195
2022-11-13T13:29:05.115000,119_adjust_1-2,0,0.0001,0.0003,-0.0002,0.2630,0.1231,0.0313,99.31,0.00,0.00,0.0000,1.07,93.49,0,-0.0022,-0.0080,-0.0087,0.1363,0.00,0.00,-0.0103,0.0196
2022-11-13T13:29:08.419000,119_adjust_1,0,0.0000,0.0002,0.0000,0.2631,0.1230,0.0309,99.41,-0.01,-0.00,0.0000,1.08,89.60,0,-0.0029,-0.0079,-0.0083,0.1363,-0.01,0.00,-0.0099,0.0194
2022-11-13T13:29:14.735000,120_initial,0,0.0002,-0.0800,-0.0189,0.1944,0.0638,-0.0409,100.17,-0.38,-0.10,0.0000,6.41,102.38,0,0.0035,-0.0883,-0.0233,0.1225,-0.32,-0.10,-0.0247,0.0153
2022-11-13T13:29:19.360000,120_adjust_3-1,0,0.0005,0.0027,-0.0002,0.1948,0.0636,-0.0426,100.67,-0.01,0.00,0.0000,7.12,98.08,0,0.0029,-0.0085,-0.0048,0.1216,-0.01,0.01,-0.0057,0.0150
2022-11-13T13:29:23.714000,120_adjust_1-2,0,0.0001,0.0000,-0.0002,0.1944,0.0639,-0.0406,100.09,0.00,-0.00,0.0000,6.96,99.03,0,0.0026,-0.0098,-0.0048,0.1209,-0.01,0.00,-0.0056,0.0147
2022-11-13T13:29:27.016000,120_adjust_1,0,0.0000,0.0000,0.0002,0.1945,0.0638,-0.0411,100.26,0.00,0.00,0.0000,7.05,98.65,0,0.0022,-0.0107,-0.0044,0.1213,-0.00,0.00,-0.0052,0.0139
2022-11-13T13:29:32.465000,121_initial,0,0.0084,-0.0252,-0.0298,0.1933,0.0659,-0.0312,97.50,-0.35,-0.16,0.0000,6.76,95.39,0,0.0050,-0.0400,-0.0341,0.1256,-0.32,-0.17,-0.0353,0.0112
2022-11-13T13:29:37.073000,121_adjust_3-1,0,0.0001,0.0004,0.0002,0.1932,0.0660,-0.0308,97.38,-0.02,0.00,0.0000,6.99,94.77,0,-0.0025,-0.0153,-0.0042,0.1259,-0.01,0.00,-0.0051,0.0112
2022-11-13T13:29:41.539000,121_adjust_1-2,0,-0.0001,-0.0005,0.0002,0.1933,0.0658,-0.0317,97.64,-0.00,-0.00,0.0000,6.97,95.09,0,-0.0027,-0.0161,-0.0041,0.1260,0.00,0.00,-0.0051,0.0106
2022-11-13T13:29:44.926000,121_adjust_1,0,0.0002,0.0005,-0.0002,0.1933,0.0659,-0.0315,97.60,-0.00,0.00,0.0000,7.10,94.55,0,-0.0026,-0.0156,-0.0045,0.1262,0.00,0.00,-0.0055,0.0112
2022-11-13T13:29:50.406000,122_initial,0,0.0178,0.0213,-0.0361,0.2628,0.1215,0.0283,99.96,-0.22,-0.25,0.0000,0.63,110.56,0,0.0195,0.0159,-0.0436,0.1339,-0.29,-0.29,-0.0449,0.0190
2022-11-13T13:29:55.012000,122_adjust_3-1,0,0.0012,0.0005,-0.0005,0.2627,0.1214,0.0283,99.94,0.00,0.01,0.0000,0.57,100.51,0,0.0037,-0.0037,-0.0080,0.1341,-0.01,0.00,-0.0095,0.0190
2022-11-13T13:29:59.511000,122_adjust_1-2,0,-0.0003,-0.0002,0.0001,0.2627,0.1214,0.0282,99.99,0.01,0.00,0.0000,0.54,113.81,0,0.0015,-0.0042,-0.0075,0.1339,0.00,-0.00,-0.0089,0.0191
2022-11-13T13:30:02.765000,122_adjust_1,0,0.0002,-0.0001,-0.0001,0.2626,0.1215,0.0284,99.92,0.01,0.01,0.0000,0.51,118.41,0,0.0019,-0.0039,-0.0078,0.1335,0.00,0.00,-0.0092,0.0192
2022-11-13T13:30:08.232000,123_initial,0,0.0244,0.0817,-0.0380,0.2626,0.1223,0.0301,99.50,-0.07,-0.32,0.0000,1.30,111.06,0,0.0282,0.0744,-0.0463,0.1348,-0.30,-0.39,-0.0474,0.0217
2022-11-13T13:30:12.958000,123_adjust_3-1,0,0.0020,-0.0008,-0.0003,0.2623,0.1222,0.0301,99.43,-0.01,0.01,0.0000,1.01,117.72,0,0.0065,-0.0057,-0.0086,0.1344,-0.01,0.00,-0.0101,0.0197
2022-11-13T13:30:17.304000,123_adjust_1-2,0,0.0002,0.0000,0.0000,0.2624,0.1222,0.0299,99.51,0.01,0.00,0.0000,1.02,109.86,0,0.0041,-0.0056,-0.0082,0.1339,-0.00,0.00,-0.0097,0.0197
2022-11-13T13:30:20.600000,123_adjust_1,0,-0.0000,0.0002,-0.0000,0.2624,0.1223,0.0302,99.42,0.01,0.00,0.0000,1.08,111.29,0,0.0043,-0.0056,-0.0083,0.1339,0.00,0.00,-0.0098,0.0193
2022-11-13T13:30:26.928000,124_initial,0,0.0054,-0.0920,-0.0164,0.1932,0.0638,-0.0385,99.30,-0.42,-0.08,0.0000,6.44,80.90,0,0.0032,-0.1017,-0.0207,0.1200,-0.33,-0.08,-0.0227,0.0246
2022-11-13T13:30:31.456000,124_adjust_3-1,0,0.0010,0.0022,-0.0002,0.1933,0.0640,-0.0378,99.14,-0.02,0.01,0.0000,6.73,78.65,0,-0.0017,-0.0084,-0.0048,0.1197,-0.01,0.01,-0.0062,0.0267
2022-11-13T13:30:35.805000,124_adjust_1-2,0,0.0001,0.0003,0.0000,0.1934,0.0641,-0.0379,99.21,0.01,0.00,0.0000,6.99,79.33,0,-0.0026,-0.0114,-0.0046,0.1202,0.02,0.00,-0.0060,0.0255
2022-11-13T13:30:39.188000,124_adjust_1,0,-0.0001,-0.0001,-0.0000,0.1933,0.0641,-0.0376,99.10,0.01,0.00,0.0000,6.70,80.05,0,-0.0030,-0.0112,-0.0046,0.1203,0.02,0.00,-0.0061,0.0271
2022-11-13T13:30:44.781000,125_initial,0,0.0136,-0.0398,-0.0270,0.1936,0.0633,-0.0409,99.99,-0.40,-0.12,0.0000,6.73,102.08,0,0.0165,-0.0519,-0.0311,0.1213,-0.37,-0.14,-0.0322,0.0095
